Start Date,End Date,Year,Month,Group,State,Indicator,Non-Hispanic White,Non-Hispanic Black or African American,Non-Hispanic American Indian or Alaska Native,Non-Hispanic Asian,Non-Hispanic Native Hawaiian or Other Pacific Islander,Non Hispanic more than one race,Hispanic or Latino
04/01/2021,04/24/2021,2021,4.0,By Month,Arizona,Weighted distribution of population (%),54.5,5.5,1.7,4.2,0.2,2.2,31.7
01/01/2020,01/31/2020,2020,1.0,By Month,Arkansas,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
01/01/2020,01/31/2020,2020,1.0,By Month,Arkansas,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Arkansas,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
02/01/2020,02/29/2020,2020,2.0,By Month,Arkansas,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Arkansas,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
03/01/2020,03/31/2020,2020,3.0,By Month,Arkansas,Weighted distribution of population (%),57.2,30.8,0.4,2.1,0.3,2.1,7.1
04/01/2020,04/30/2020,2020,4.0,By Month,Arkansas,Count of COVID-19 deaths,38.0,21.0,0.0,0.0,0.0,0.0,0.0
04/01/2020,04/30/2020,2020,4.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),62.3,34.4,0.0,0.0,0.0,0.0,0.0
04/01/2020,04/30/2020,2020,4.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
04/01/2020,04/30/2020,2020,4.0,By Month,Arkansas,Weighted distribution of population (%),53.4,35.3,0.4,2.0,0.2,2.0,6.6
05/01/2020,05/31/2020,2020,5.0,By Month,Arkansas,Count of COVID-19 deaths,47.0,25.0,0.0,0.0,0.0,0.0,0.0
05/01/2020,05/31/2020,2020,5.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),60.3,32.1,0.0,0.0,0.0,0.0,0.0
05/01/2020,05/31/2020,2020,5.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
05/01/2020,05/31/2020,2020,5.0,By Month,Arkansas,Weighted distribution of population (%),56.3,30.9,0.5,2.2,0.3,2.0,7.8
06/01/2020,06/30/2020,2020,6.0,By Month,Arkansas,Count of COVID-19 deaths,82.0,30.0,0.0,0.0,33.0,0.0,22.0
06/01/2020,06/30/2020,2020,6.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),48.5,17.8,0.0,0.0,19.5,0.0,13.0
06/01/2020,06/30/2020,2020,6.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
06/01/2020,06/30/2020,2020,6.0,By Month,Arkansas,Weighted distribution of population (%),62.2,20.3,0.8,2.7,0.7,2.2,11.1
07/01/2020,07/31/2020,2020,7.0,By Month,Arkansas,Count of COVID-19 deaths,172.0,61.0,0.0,0.0,0.0,0.0,22.0
07/01/2020,07/31/2020,2020,7.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),62.8,22.3,0.0,0.0,0.0,0.0,8.0
07/01/2020,07/31/2020,2020,7.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
07/01/2020,07/31/2020,2020,7.0,By Month,Arkansas,Weighted distribution of population (%),63.1,20.5,0.8,2.5,0.6,2.2,10.3
08/01/2020,08/31/2020,2020,8.0,By Month,Arkansas,Count of COVID-19 deaths,272.0,83.0,0.0,0.0,0.0,0.0,38.0
08/01/2020,08/31/2020,2020,8.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),66.5,20.3,0.0,0.0,0.0,0.0,9.3
08/01/2020,08/31/2020,2020,8.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
08/01/2020,08/31/2020,2020,8.0,By Month,Arkansas,Weighted distribution of population (%),62.5,23.5,0.7,2.2,0.4,2.2,8.5
09/01/2020,09/30/2020,2020,9.0,By Month,Arkansas,Count of COVID-19 deaths,327.0,73.0,0.0,0.0,0.0,0.0,12.0
09/01/2020,09/30/2020,2020,9.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),77.9,17.4,0.0,0.0,0.0,0.0,2.9
09/01/2020,09/30/2020,2020,9.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
09/01/2020,09/30/2020,2020,9.0,By Month,Arkansas,Weighted distribution of population (%),62.6,22.5,0.7,2.4,0.5,2.2,9.2
10/01/2020,10/31/2020,2020,10.0,By Month,Arkansas,Count of COVID-19 deaths,538.0,62.0,0.0,0.0,0.0,0.0,11.0
10/01/2020,10/31/2020,2020,10.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),85.9,9.9,0.0,0.0,0.0,0.0,1.8
10/01/2020,10/31/2020,2020,10.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
10/01/2020,10/31/2020,2020,10.0,By Month,Arkansas,Weighted distribution of population (%),65.4,19.3,0.7,2.4,0.5,2.2,9.5
11/01/2020,11/30/2020,2020,11.0,By Month,Arkansas,Count of COVID-19 deaths,729.0,92.0,0.0,0.0,0.0,0.0,16.0
11/01/2020,11/30/2020,2020,11.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),86.4,10.9,0.0,0.0,0.0,0.0,1.9
11/01/2020,11/30/2020,2020,11.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
11/01/2020,11/30/2020,2020,11.0,By Month,Arkansas,Weighted distribution of population (%),65.4,19.9,0.7,2.3,0.4,2.2,9.1
12/01/2020,12/31/2020,2020,12.0,By Month,Arkansas,Count of COVID-19 deaths,916.0,154.0,12.0,0.0,0.0,0.0,35.0
12/01/2020,12/31/2020,2020,12.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),81.1,13.6,1.1,0.0,0.0,0.0,3.1
12/01/2020,12/31/2020,2020,12.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
12/01/2020,12/31/2020,2020,12.0,By Month,Arkansas,Weighted distribution of population (%),63.2,22.5,0.7,2.3,0.4,2.2,8.8
01/01/2021,01/31/2021,2021,1.0,By Month,Arkansas,Count of COVID-19 deaths,951.0,141.0,0.0,0.0,0.0,10.0,50.0
01/01/2021,01/31/2021,2021,1.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),81.4,12.1,0.0,0.0,0.0,0.9,4.3
01/01/2021,01/31/2021,2021,1.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
01/01/2021,01/31/2021,2021,1.0,By Month,Arkansas,Weighted distribution of population (%),63.7,20.9,0.7,2.5,0.5,2.2,9.5
02/01/2021,02/28/2021,2021,2.0,By Month,Arkansas,Count of COVID-19 deaths,360.0,85.0,0.0,0.0,0.0,0.0,13.0
02/01/2021,02/28/2021,2021,2.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),77.4,18.3,0.0,0.0,0.0,0.0,2.8
02/01/2021,02/28/2021,2021,2.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
02/01/2021,02/28/2021,2021,2.0,By Month,Arkansas,Weighted distribution of population (%),60.4,26.2,0.6,2.3,0.3,2.2,8.1
03/01/2021,03/31/2021,2021,3.0,By Month,Arkansas,Count of COVID-19 deaths,145.0,36.0,0.0,0.0,0.0,0.0,0.0
03/01/2021,03/31/2021,2021,3.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),76.3,18.9,0.0,0.0,0.0,0.0,0.0
03/01/2021,03/31/2021,2021,3.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
03/01/2021,03/31/2021,2021,3.0,By Month,Arkansas,Weighted distribution of population (%),61.3,24.6,0.6,2.5,0.2,2.2,8.6
04/01/2021,04/24/2021,2021,4.0,By Month,Arkansas,Count of COVID-19 deaths,37.0,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,Arkansas,Distribution of COVID-19 deaths (%),77.1,0.0,0.0,0.0,0.0,0.0,0.0
04/01/2021,04/24/2021,2021,4.0,By Month,Arkansas,Unweighted distribution of population (%),72.0,15.4,0.8,1.6,0.4,2.0,7.8
04/01/2021,04/24/2021,2021,4.0,By Month,Arkansas,Weighted distribution of population (%),62.4,22.5,0.7,2.4,0.5,2.2,9.3
01/01/2020,01/31/2020,2020,1.0,By Month,California,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,California,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
01/01/2020,01/31/2020,2020,1.0,By Month,California,Weighted distribution of population (%),26.1,8.0,0.2,14.8,0.2,2.2,48.6
02/01/2020,02/29/2020,2020,2.0,By Month,California,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,California,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
02/01/2020,02/29/2020,2020,2.0,By Month,California,Weighted distribution of population (%),30.6,2.4,0.2,38.4,0.3,3.1,25.0
03/01/2020,03/31/2020,2020,3.0,By Month,California,Count of COVID-19 deaths,126.0,26.0,0.0,45.0,0.0,0.0,76.0
03/01/2020,03/31/2020,2020,3.0,By Month,California,Distribution of COVID-19 deaths (%),45.5,9.4,0.0,16.2,0.0,0.0,27.4
03/01/2020,03/31/2020,2020,3.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
03/01/2020,03/31/2020,2020,3.0,By Month,California,Weighted distribution of population (%),28.7,7.2,0.2,16.3,0.3,2.4,45.0
04/01/2020,04/30/2020,2020,4.0,By Month,California,Count of COVID-19 deaths,680.0,226.0,0.0,342.0,0.0,13.0,734.0
04/01/2020,04/30/2020,2020,4.0,By Month,California,Distribution of COVID-19 deaths (%),33.8,11.2,0.0,17.0,0.0,0.6,36.4
04/01/2020,04/30/2020,2020,4.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
04/01/2020,04/30/2020,2020,4.0,By Month,California,Weighted distribution of population (%),27.5,7.6,0.2,14.9,0.3,2.3,47.3
05/01/2020,05/31/2020,2020,5.0,By Month,California,Count of COVID-19 deaths,683.0,190.0,0.0,324.0,0.0,10.0,1009.0
05/01/2020,05/31/2020,2020,5.0,By Month,California,Distribution of COVID-19 deaths (%),30.6,8.5,0.0,14.5,0.0,0.4,45.1
05/01/2020,05/31/2020,2020,5.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
05/01/2020,05/31/2020,2020,5.0,By Month,California,Weighted distribution of population (%),27.7,7.5,0.2,14.6,0.2,2.3,47.4
06/01/2020,06/30/2020,2020,6.0,By Month,California,Count of COVID-19 deaths,527.0,144.0,0.0,214.0,0.0,0.0,1140.0
06/01/2020,06/30/2020,2020,6.0,By Month,California,Distribution of COVID-19 deaths (%),25.7,7.0,0.0,10.4,0.0,0.0,55.5
06/01/2020,06/30/2020,2020,6.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
06/01/2020,06/30/2020,2020,6.0,By Month,California,Weighted distribution of population (%),28.5,7.3,0.2,14.7,0.3,2.3,46.8
07/01/2020,07/31/2020,2020,7.0,By Month,California,Count of COVID-19 deaths,1102.0,251.0,16.0,333.0,25.0,23.0,2123.0
07/01/2020,07/31/2020,2020,7.0,By Month,California,Distribution of COVID-19 deaths (%),28.4,6.5,0.4,8.6,0.6,0.6,54.7
07/01/2020,07/31/2020,2020,7.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
07/01/2020,07/31/2020,2020,7.0,By Month,California,Weighted distribution of population (%),29.0,7.2,0.2,14.3,0.3,2.3,46.7
08/01/2020,08/31/2020,2020,8.0,By Month,California,Count of COVID-19 deaths,1126.0,248.0,14.0,405.0,16.0,20.0,1905.0
08/01/2020,08/31/2020,2020,8.0,By Month,California,Distribution of COVID-19 deaths (%),30.1,6.6,0.4,10.8,0.4,0.5,50.9
08/01/2020,08/31/2020,2020,8.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
08/01/2020,08/31/2020,2020,8.0,By Month,California,Weighted distribution of population (%),29.2,7.1,0.2,14.7,0.3,2.4,46.1
09/01/2020,09/30/2020,2020,9.0,By Month,California,Count of COVID-19 deaths,644.0,135.0,11.0,248.0,17.0,14.0,995.0
09/01/2020,09/30/2020,2020,9.0,By Month,California,Distribution of COVID-19 deaths (%),31.2,6.5,0.5,12.0,0.8,0.7,48.2
09/01/2020,09/30/2020,2020,9.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
09/01/2020,09/30/2020,2020,9.0,By Month,California,Weighted distribution of population (%),29.3,7.2,0.2,15.0,0.3,2.4,45.6
10/01/2020,10/31/2020,2020,10.0,By Month,California,Count of COVID-19 deaths,479.0,73.0,0.0,167.0,0.0,11.0,707.0
10/01/2020,10/31/2020,2020,10.0,By Month,California,Distribution of COVID-19 deaths (%),33.0,5.0,0.0,11.5,0.0,0.8,48.7
10/01/2020,10/31/2020,2020,10.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
10/01/2020,10/31/2020,2020,10.0,By Month,California,Weighted distribution of population (%),29.3,7.1,0.2,14.8,0.3,2.4,45.8
11/01/2020,11/30/2020,2020,11.0,By Month,California,Count of COVID-19 deaths,928.0,147.0,15.0,265.0,19.0,14.0,1165.0
11/01/2020,11/30/2020,2020,11.0,By Month,California,Distribution of COVID-19 deaths (%),36.3,5.8,0.6,10.4,0.7,0.5,45.6
11/01/2020,11/30/2020,2020,11.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
11/01/2020,11/30/2020,2020,11.0,By Month,California,Weighted distribution of population (%),29.4,7.2,0.2,14.4,0.3,2.4,46.1
12/01/2020,12/31/2020,2020,12.0,By Month,California,Count of COVID-19 deaths,4500.0,789.0,69.0,1629.0,77.0,79.0,5871.0
12/01/2020,12/31/2020,2020,12.0,By Month,California,Distribution of COVID-19 deaths (%),34.5,6.1,0.5,12.5,0.6,0.6,45.0
12/01/2020,12/31/2020,2020,12.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
12/01/2020,12/31/2020,2020,12.0,By Month,California,Weighted distribution of population (%),28.9,7.2,0.2,14.7,0.3,2.3,46.4
01/01/2021,01/31/2021,2021,1.0,By Month,California,Count of COVID-19 deaths,6103.0,1149.0,94.0,2625.0,98.0,126.0,9484.0
01/01/2021,01/31/2021,2021,1.0,By Month,California,Distribution of COVID-19 deaths (%),31.0,5.8,0.5,13.3,0.5,0.6,48.1
01/01/2021,01/31/2021,2021,1.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
01/01/2021,01/31/2021,2021,1.0,By Month,California,Weighted distribution of population (%),28.7,7.2,0.2,14.7,0.3,2.3,46.6
02/01/2021,02/28/2021,2021,2.0,By Month,California,Count of COVID-19 deaths,2263.0,399.0,32.0,976.0,44.0,45.0,3717.0
02/01/2021,02/28/2021,2021,2.0,By Month,California,Distribution of COVID-19 deaths (%),30.2,5.3,0.4,13.0,0.6,0.6,49.6
02/01/2021,02/28/2021,2021,2.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
02/01/2021,02/28/2021,2021,2.0,By Month,California,Weighted distribution of population (%),29.0,7.1,0.2,14.8,0.3,2.3,46.3
03/01/2021,03/31/2021,2021,3.0,By Month,California,Count of COVID-19 deaths,668.0,117.0,12.0,276.0,14.0,15.0,1002.0
03/01/2021,03/31/2021,2021,3.0,By Month,California,Distribution of COVID-19 deaths (%),31.7,5.6,0.6,13.1,0.7,0.7,47.6
03/01/2021,03/31/2021,2021,3.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
03/01/2021,03/31/2021,2021,3.0,By Month,California,Weighted distribution of population (%),29.4,7.1,0.2,14.8,0.3,2.4,45.8
04/01/2021,04/24/2021,2021,4.0,By Month,California,Count of COVID-19 deaths,144.0,16.0,0.0,42.0,0.0,0.0,163.0
04/01/2021,04/24/2021,2021,4.0,By Month,California,Distribution of COVID-19 deaths (%),38.2,4.2,0.0,11.1,0.0,0.0,43.2
04/01/2021,04/24/2021,2021,4.0,By Month,California,Unweighted distribution of population (%),36.5,5.6,0.4,14.9,0.4,2.8,39.4
04/01/2021,04/24/2021,2021,4.0,By Month,California,Weighted distribution of population (%),29.4,7.1,0.2,14.9,0.3,2.4,45.6
01/01/2020,01/31/2020,2020,1.0,By Month,Colorado,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Colorado,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
01/01/2020,01/31/2020,2020,1.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
01/01/2020,01/31/2020,2020,1.0,By Month,Colorado,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Colorado,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Colorado,Distribution of COVID-19 deaths (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
02/01/2020,02/29/2020,2020,2.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
02/01/2020,02/29/2020,2020,2.0,By Month,Colorado,Weighted distribution of population (%),0.0,0.0,0.0,0.0,0.0,0.0,0.0
03/01/2020,03/31/2020,2020,3.0,By Month,Colorado,Count of COVID-19 deaths,71.0,13.0,0.0,0.0,0.0,0.0,19.0
03/01/2020,03/31/2020,2020,3.0,By Month,Colorado,Distribution of COVID-19 deaths (%),67.6,12.4,0.0,0.0,0.0,0.0,18.1
03/01/2020,03/31/2020,2020,3.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
03/01/2020,03/31/2020,2020,3.0,By Month,Colorado,Weighted distribution of population (%),64.7,5.6,0.5,3.6,0.2,2.7,22.6
04/01/2020,04/30/2020,2020,4.0,By Month,Colorado,Count of COVID-19 deaths,559.0,70.0,0.0,46.0,0.0,0.0,187.0
04/01/2020,04/30/2020,2020,4.0,By Month,Colorado,Distribution of COVID-19 deaths (%),63.5,8.0,0.0,5.2,0.0,0.0,21.2
04/01/2020,04/30/2020,2020,4.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
04/01/2020,04/30/2020,2020,4.0,By Month,Colorado,Weighted distribution of population (%),61.6,6.8,0.5,4.5,0.2,2.6,23.8
05/01/2020,05/31/2020,2020,5.0,By Month,Colorado,Count of COVID-19 deaths,279.0,37.0,0.0,12.0,0.0,0.0,125.0
05/01/2020,05/31/2020,2020,5.0,By Month,Colorado,Distribution of COVID-19 deaths (%),60.0,8.0,0.0,2.6,0.0,0.0,26.9
05/01/2020,05/31/2020,2020,5.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
05/01/2020,05/31/2020,2020,5.0,By Month,Colorado,Weighted distribution of population (%),61.8,6.0,0.5,4.3,0.2,2.4,24.8
06/01/2020,06/30/2020,2020,6.0,By Month,Colorado,Count of COVID-19 deaths,104.0,0.0,0.0,0.0,0.0,0.0,64.0
06/01/2020,06/30/2020,2020,6.0,By Month,Colorado,Distribution of COVID-19 deaths (%),56.5,0.0,0.0,0.0,0.0,0.0,34.8
06/01/2020,06/30/2020,2020,6.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
06/01/2020,06/30/2020,2020,6.0,By Month,Colorado,Weighted distribution of population (%),63.0,5.7,0.5,3.9,0.2,2.6,24.0
07/01/2020,07/31/2020,2020,7.0,By Month,Colorado,Count of COVID-19 deaths,78.0,10.0,0.0,0.0,0.0,0.0,49.0
07/01/2020,07/31/2020,2020,7.0,By Month,Colorado,Distribution of COVID-19 deaths (%),51.3,6.6,0.0,0.0,0.0,0.0,32.2
07/01/2020,07/31/2020,2020,7.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
07/01/2020,07/31/2020,2020,7.0,By Month,Colorado,Weighted distribution of population (%),64.4,5.5,0.6,3.8,0.2,2.8,22.9
08/01/2020,08/31/2020,2020,8.0,By Month,Colorado,Count of COVID-19 deaths,71.0,0.0,0.0,0.0,0.0,0.0,38.0
08/01/2020,08/31/2020,2020,8.0,By Month,Colorado,Distribution of COVID-19 deaths (%),58.7,0.0,0.0,0.0,0.0,0.0,31.4
08/01/2020,08/31/2020,2020,8.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
08/01/2020,08/31/2020,2020,8.0,By Month,Colorado,Weighted distribution of population (%),63.5,5.3,0.5,3.9,0.2,2.6,24.0
09/01/2020,09/30/2020,2020,9.0,By Month,Colorado,Count of COVID-19 deaths,67.0,0.0,0.0,0.0,0.0,0.0,38.0
09/01/2020,09/30/2020,2020,9.0,By Month,Colorado,Distribution of COVID-19 deaths (%),57.8,0.0,0.0,0.0,0.0,0.0,32.8
09/01/2020,09/30/2020,2020,9.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
09/01/2020,09/30/2020,2020,9.0,By Month,Colorado,Weighted distribution of population (%),63.8,4.7,0.5,3.7,0.2,2.6,24.5
10/01/2020,10/31/2020,2020,10.0,By Month,Colorado,Count of COVID-19 deaths,160.0,0.0,0.0,0.0,0.0,0.0,67.0
10/01/2020,10/31/2020,2020,10.0,By Month,Colorado,Distribution of COVID-19 deaths (%),63.7,0.0,0.0,0.0,0.0,0.0,26.7
10/01/2020,10/31/2020,2020,10.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
10/01/2020,10/31/2020,2020,10.0,By Month,Colorado,Weighted distribution of population (%),64.3,4.9,0.5,3.9,0.2,2.5,23.7
11/01/2020,11/30/2020,2020,11.0,By Month,Colorado,Count of COVID-19 deaths,719.0,30.0,12.0,33.0,0.0,0.0,315.0
11/01/2020,11/30/2020,2020,11.0,By Month,Colorado,Distribution of COVID-19 deaths (%),64.3,2.7,1.1,2.9,0.0,0.0,28.2
11/01/2020,11/30/2020,2020,11.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
11/01/2020,11/30/2020,2020,11.0,By Month,Colorado,Weighted distribution of population (%),65.2,4.8,0.5,3.7,0.2,2.5,23.1
12/01/2020,12/31/2020,2020,12.0,By Month,Colorado,Count of COVID-19 deaths,1155.0,58.0,15.0,50.0,0.0,0.0,379.0
12/01/2020,12/31/2020,2020,12.0,By Month,Colorado,Distribution of COVID-19 deaths (%),68.8,3.5,0.9,3.0,0.0,0.0,22.6
12/01/2020,12/31/2020,2020,12.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
12/01/2020,12/31/2020,2020,12.0,By Month,Colorado,Weighted distribution of population (%),65.8,5.0,0.6,3.6,0.2,2.7,22.2
01/01/2021,01/31/2021,2021,1.0,By Month,Colorado,Count of COVID-19 deaths,523.0,25.0,14.0,23.0,0.0,0.0,157.0
01/01/2021,01/31/2021,2021,1.0,By Month,Colorado,Distribution of COVID-19 deaths (%),69.7,3.3,1.9,3.1,0.0,0.0,20.9
01/01/2021,01/31/2021,2021,1.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
01/01/2021,01/31/2021,2021,1.0,By Month,Colorado,Weighted distribution of population (%),66.1,5.0,0.6,3.6,0.2,2.7,21.8
02/01/2021,02/28/2021,2021,2.0,By Month,Colorado,Count of COVID-19 deaths,218.0,13.0,11.0,0.0,0.0,0.0,81.0
02/01/2021,02/28/2021,2021,2.0,By Month,Colorado,Distribution of COVID-19 deaths (%),65.7,3.9,3.3,0.0,0.0,0.0,24.4
02/01/2021,02/28/2021,2021,2.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
02/01/2021,02/28/2021,2021,2.0,By Month,Colorado,Weighted distribution of population (%),66.0,4.8,0.5,3.8,0.2,2.6,22.2
03/01/2021,03/31/2021,2021,3.0,By Month,Colorado,Count of COVID-19 deaths,135.0,0.0,0.0,0.0,0.0,0.0,45.0
03/01/2021,03/31/2021,2021,3.0,By Month,Colorado,Distribution of COVID-19 deaths (%),68.5,0.0,0.0,0.0,0.0,0.0,22.8
03/01/2021,03/31/2021,2021,3.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
03/01/2021,03/31/2021,2021,3.0,By Month,Colorado,Weighted distribution of population (%),64.4,5.4,0.5,3.8,0.2,2.6,23.1
04/01/2021,04/24/2021,2021,4.0,By Month,Colorado,Count of COVID-19 deaths,48.0,0.0,0.0,0.0,0.0,0.0,15.0
04/01/2021,04/24/2021,2021,4.0,By Month,Colorado,Distribution of COVID-19 deaths (%),68.6,0.0,0.0,0.0,0.0,0.0,21.4
04/01/2021,04/24/2021,2021,4.0,By Month,Colorado,Unweighted distribution of population (%),67.7,4.1,0.6,3.3,0.1,2.3,21.8
04/01/2021,04/24/2021,2021,4.0,By Month,Colorado,Weighted distribution of population (%),62.1,5.9,0.5,4.2,0.2,2.6,24.5
01/01/2020,01/31/2020,2020,1.0,By Month,Connecticut,Count of COVID-19 deaths,0.0,0.0,0.0,0.0,0.0,0.0,0.0
